type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,American Hustle,https://www.imdb.com/title/tt1800241/,https://m.media-amazon.com/images/M/MV5BMmM4YzJjZGMtNjQxMy00NjdlLWJjYTItZWZkYzdhOTdhNzFiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild F.B.I. Agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and the Mafia.",7.2,Crime | Drama,2014-01-17,"con artist,based on true story,drunk wife,wife meets mistress,strip club",PT2H18M,Christian Bale | Amy Adams | Bradley Cooper,David O. Russell,Eric Warren Singer | David O. Russell
Movie,The Great Gatsby,https://www.imdb.com/title/tt1343092/,https://m.media-amazon.com/images/M/MV5BMTkxNTk1ODcxNl5BMl5BanBnXkFtZTcwMDI1OTMzOQ@@._V1_.jpg,"A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby.",7.2,Drama | Romance,2013-05-17,"extramarital affair,obsessive love,party,fatal accident,1920s",PT2H23M,Leonardo DiCaprio | Carey Mulligan | Joel Edgerton,Baz Luhrmann,Baz Luhrmann | Craig Pearce | F. Scott Fitzgerald
TVSeries,Vanderpump Rules,https://www.imdb.com/title/tt2343157/,https://m.media-amazon.com/images/M/MV5BOTM5YzI2MDgtNTQxZS00OWE5LWFjYTYtZWM4MzhmZTIwNTEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"Best known as one of The Real Housewives of Beverly Hills, Lisa Vanderpump opens the salacious kitchen doors of her exclusive Hollywood restaurant and lounge, SUR.",5.7,Reality-TV,2013-01-07,"hollywood,skinny dipping,female rear nudity,female nudity,buttock nudity",,Katie Maloney | Lisa Vanderpump | Stassi Schroeder,,Alex Baskin | Douglas Ross | Lisa Vanderpump
Movie,The Conjuring,https://www.imdb.com/title/tt1457767/,https://m.media-amazon.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_.jpg,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.,7.5,Horror | Mystery | Thriller,2013-08-02,"ghost,exorcism,possession,haunted house,supernatural power",PT1H52M,Patrick Wilson | Vera Farmiga | Ron Livingston,James Wan,Chad Hayes | Carey W. Hayes
Movie,The Hunger Games: Catching Fire,https://www.imdb.com/title/tt1951264/,https://m.media-amazon.com/images/M/MV5BMTAyMjQ3OTAxMzNeQTJeQWpwZ15BbWU4MDU0NzA1MzAx._V1_.jpg,,7.5,Action | Adventure | Sci-Fi,2013-12-06,"dictator,based on young adult novel,female protagonist,action heroine,katniss everdeen character",PT2H26M,Jennifer Lawrence | Josh Hutcherson | Liam Hemsworth,Francis Lawrence,Simon Beaufoy | Michael Arndt | Suzanne Collins
Movie,We're the Millers,https://www.imdb.com/title/tt1723121/,https://m.media-amazon.com/images/M/MV5BZDU3YWY2YjItNTlkOC00ODhiLWIzOTEtMjdiNmZkNWNkNTIwXkEyXkFqcGdeQXVyNjkwOTQ4MDE@._V1_.jpg,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,7,Comedy | Crime,2013-08-30,"stripper,fake family,striptease,spider bite,drug smuggling",PT1H50M,Jason Sudeikis | Jennifer Aniston | Emma Roberts,Rawson Marshall Thurber,Bob Fisher | Steve Faber | Sean Anders
Movie,Nymphomaniac: Vol. I,https://www.imdb.com/title/tt1937390/,https://m.media-amazon.com/images/M/MV5BMjA3Njc5MjI5Ml5BMl5BanBnXkFtZTgwNTY3Mjg3MDE@._V1_.jpg,,6.9,Drama,2013-12-25,"anal sex,casual sex,loss of virginity,fellatio,cunnilingus",PT1H57M,Charlotte Gainsbourg | Stellan Skarsgård | Stacy Martin,Lars von Trier,Lars von Trier
Movie,Coherence,https://www.imdb.com/title/tt2866360/,https://m.media-amazon.com/images/M/MV5BNzQ3ODUzNDY2M15BMl5BanBnXkFtZTgwNzg0ODY2MTE@._V1_.jpg,Strange things begin to happen when a group of friends gather for a dinner party on an evening when a comet is passing overhead.,7.2,Drama | Mystery | Sci-Fi,2014-08-06,"parallel universe,comet,dinner party,quantum physics,paranoia",PT1H29M,Emily Baldoni | Maury Sterling | Nicholas Brendon,James Ward Byrkit,James Ward Byrkit | Alex Manugian
Movie,Stoker,https://www.imdb.com/title/tt1682180/,https://m.media-amazon.com/images/M/MV5BMjI3MTM5ODI5MV5BMl5BanBnXkFtZTcwMjE1Mzc4OA@@._V1_.jpg,"After India's father dies, her Uncle Charlie, whom she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated...",6.7,Drama | Thriller,2013-03-01,"dead body in a freezer,playing piano,dead body,nude drawing,psychopath",PT1H39M,Mia Wasikowska | Nicole Kidman | Matthew Goode,Park Chan-wook,Wentworth Miller
Movie,Movie 43,https://www.imdb.com/title/tt1333125/,https://m.media-amazon.com/images/M/MV5BMTg4NzQ3NDM1Nl5BMl5BanBnXkFtZTcwNjEzMjM3OA@@._V1_.jpg,A series of interconnected short films follows a washed-up producer as he pitches insane story lines featuring some of the biggest stars in Hollywood.,4.3,Comedy,2013-01-25,"female frontal nudity,upskirt,irreverence,teenage girl,kissing in public",PT1H34M,Emma Stone | Stephen Merchant | Richard Gere,Elizabeth Banks | Steven Brill | Steve Carr,Rocky Russo | Jeremy Sosenko | Ricky Blitt
Movie,About Time,https://www.imdb.com/title/tt2194499/,https://m.media-amazon.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_.jpg,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",7.8,Comedy | Drama | Fantasy,2019-04-17,"time travel,father son relationship,family relationships,wedding,marriage",PT2H3M,Domhnall Gleeson | Rachel McAdams | Bill Nighy,Richard Curtis,Richard Curtis
TVSeries,Ray Donovan,https://www.imdb.com/title/tt2249007/,https://m.media-amazon.com/images/M/MV5BZWQxZTUxZGQtOWQxZS00MWYxLWJiNTQtZmI0YWNhOTJmZjkwXkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_.jpg,,8.3,Crime | Drama,2017-10-04,"female investigator,fixer,fbi agent,brother sister relationship,half brother half brother relationship",,Liev Schreiber | Eddie Marsan | Dash Mihok,,Ann Biderman
TVSeries,Below Deck,https://www.imdb.com/title/tt2342499/,https://m.media-amazon.com/images/M/MV5BZDQ5NzFhNWQtNDhiNi00MzU3LTljMzQtMWJmM2NhOGJhYThiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,Follows the crew of a multi million dollar charter boat in the Caribbean.,7.5,Reality-TV,2020-06-01,"boat,business and occupation reality tv,travel reality tv,timeframe 2010s,timeframe 2020s",,Lee Rosbach | Kate Chastain | Eddie Lucas,,Mark Cronin
Movie,Frozen,https://www.imdb.com/title/tt2294629/,https://m.media-amazon.com/images/M/MV5BMTQ1MjQwMTE5OF5BMl5BanBnXkFtZTgwNjk3MTcyMDE@._V1_.jpg,,7.4,Animation | Adventure | Comedy,2013-11-29,"magic,snowman,sister sister relationship,ice,snow",PT1H42M,Kristen Bell | Idina Menzel | Jonathan Groff,Chris Buck | Jennifer Lee,Jennifer Lee | Hans Christian Andersen | Chris Buck
Movie,Riddick,https://www.imdb.com/title/tt1411250/,https://m.media-amazon.com/images/M/MV5BMTk5NzYwMzQ4MV5BMl5BanBnXkFtZTcwMjE5MTI1OQ@@._V1_.jpg,,6.4,Action | Adventure | Sci-Fi,2013-09-06,"survival,left for dead,mercenary,violence,outpost",PT1H59M,Vin Diesel | Karl Urban | Katee Sackhoff,David Twohy,David Twohy | Jim Wheat | Ken Wheat
Movie,Grown Ups 2,https://www.imdb.com/title/tt2191701/,https://m.media-amazon.com/images/M/MV5BNTZkZDhjZTEtZjA5MC00MDU2LTk3NDItNzA2YzQ4Y2Q5NjZhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes ...",5.3,Comedy,2013-09-13,"panties,cheerleader uniform,bikini,scantily clad female,reference to mariah carey",PT1H41M,Adam Sandler | Kevin James | Chris Rock,Dennis Dugan,Fred Wolf | Adam Sandler | Tim Herlihy
Movie,Man of Steel,https://www.imdb.com/title/tt0770828/,https://m.media-amazon.com/images/M/MV5BMTk5ODk1NDkxMF5BMl5BanBnXkFtZTcwNTA5OTY0OQ@@._V1_.jpg,,7.1,Action | Adventure | Sci-Fi,2013-06-14,"superhero,reboot,clark kent character,origin of hero,superhero origin",PT2H23M,Henry Cavill | Amy Adams | Michael Shannon,Zack Snyder,David S. Goyer | Christopher Nolan | Jerry Siegel
Movie,Insidious: Chapter 2,https://www.imdb.com/title/tt2226417/,https://m.media-amazon.com/images/M/MV5BMTg0OTA5ODIxNF5BMl5BanBnXkFtZTcwNTUzNDg4OQ@@._V1_.jpg,"The Lamberts believe that they have defeated the spirits that have haunted their family, but they soon discover that evil is not beaten so easily.",6.5,Horror | Mystery | Thriller,2013-11-15,"police detective,barricading a door,injection in leg,taser,attacked with a knife",PT1H46M,Patrick Wilson | Rose Byrne | Barbara Hershey,James Wan,Leigh Whannell | James Wan
Movie,World War Z,https://www.imdb.com/title/tt0816711/,https://m.media-amazon.com/images/M/MV5BNDQ4YzFmNzktMmM5ZC00MDZjLTk1OTktNDE2ODE4YjM2MjJjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,,7,Action | Adventure | Horror,2013-06-21,"zombie,jerusalem israel,zombie apocalypse,israeli soldier,pandemic",PT1H56M,Brad Pitt | Mireille Enos | Daniella Kertesz,Marc Forster,Matthew Michael Carnahan | Drew Goddard | Damon Lindelof
Movie,This Is the End,https://www.imdb.com/title/tt1245492/,https://m.media-amazon.com/images/M/MV5BMTQxODE3NjM1Ml5BMl5BanBnXkFtZTcwMzkzNjc4OA@@._V1_.jpg,,6.6,Comedy | Fantasy,2013-10-04,"apocalypse,ensemble cast,actress playing herself,actor playing himself,male frontal nudity",PT1H47M,James Franco | Jonah Hill | Seth Rogen,Evan Goldberg | Seth Rogen,Seth Rogen | Evan Goldberg | Jason Stone
Movie,The Hobbit: The Desolation of Smaug,https://www.imdb.com/title/tt1170358/,https://m.media-amazon.com/images/M/MV5BMzU0NDY0NDEzNV5BMl5BanBnXkFtZTgwOTIxNDU1MDE@._V1_.jpg,,7.8,Fantasy,2013-12-13,"lord of the rings,middle earth,sequel,epic,sequel to prequel",PT2H41M,Ian McKellen | Martin Freeman | Richard Armitage,Peter Jackson,Fran Walsh | Philippa Boyens | Peter Jackson
Movie,Don Jon,https://www.imdb.com/title/tt2229499/,https://m.media-amazon.com/images/M/MV5BN2ZhY2IzMWQtMGU4MC00ODg2LThkNWMtNWMzYmM2OTc5ZDMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",6.5,Comedy | Drama | Romance,2013-09-27,"watching porn,sex,pornography,husband wife relationship,older woman younger man relationship",PT1H30M,Joseph Gordon-Levitt | Scarlett Johansson | Julianne Moore,Joseph Gordon-Levitt,Joseph Gordon-Levitt
TVSeries,Reign,https://www.imdb.com/title/tt2710394/,https://m.media-amazon.com/images/M/MV5BMjEwMDgzNjA1Ml5BMl5BanBnXkFtZTgwNjYyNDUzMTI@._V1_.jpg,"Mary, Queen of Scots, faces political and sexual intrigue in the treacherous world of the French court.",7.4,Drama,2017-10-04,"queen,lady in waiting,france,female friendship,love triangle",,Adelaide Kane | Megan Follows | Celina Sinden,,Laurie McCarthy | Stephanie Sengupta
Movie,47 Ronin,https://www.imdb.com/title/tt1335975/,https://m.media-amazon.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_.jpg,A band of samurai sets out to avenge the death and dishonor of their master at the hands of a ruthless shogun.,6.2,Action | Drama | Fantasy,2014-01-03,"ronin,samurai,shogun,japan,seppuku",PT2H8M,Keanu Reeves | Hiroyuki Sanada | Ko Shibasaki,Carl Rinsch,Chris Morgan | Hossein Amini | Walter Hamada
Movie,Now You See Me,https://www.imdb.com/title/tt1670345/,https://m.media-amazon.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_.jpg,"An F.B.I. Agent and an Interpol Detective track a team of illusionists who pull off bank heists during their performances, and reward their audiences with the money.",7.2,Crime | Mystery | Thriller,2013-06-07,"magician,heist,con artist,car full of money,bank robbery",PT1H55M,Jesse Eisenberg | Common | Mark Ruffalo,Louis Leterrier,Ed Solomon | Boaz Yakin | Edward Ricourt
TVSeries,Masters of Sex,https://www.imdb.com/title/tt2137109/,https://m.media-amazon.com/images/M/MV5BMTgzNjkzNjMxOF5BMl5BanBnXkFtZTgwMTcyMTg2OTE@._V1_.jpg,Drama about the pioneers of the science of human sexuality whose research touched off the sexual revolution.,7.9,Drama | Romance,2019-03-03,"sex,human sexuality,sex researcher,having sex for science,watching sex",,Michael Sheen | Lizzy Caplan | Caitlin FitzGerald,,Michelle Ashford
VideoGame,The Last of Us,https://www.imdb.com/title/tt2140553/,https://m.media-amazon.com/images/M/MV5BMTkzMzk3MzYzMV5BMl5BanBnXkFtZTgwOTQzMDM2MTE@._V1_.jpg,"In a hostile, post-pandemic world, Joel and Ellie, brought together by desperate circumstances, must rely on each other to survive a brutal journey across what remains of the United States.",9.7,Action | Adventure | Drama,2013-06-14,"post apocalypse,zombie,playstation 4,first of series,pistol",,Troy Baker | Ashley Johnson | Hana Hayes,Neil Druckmann | Bruce Straley,Neil Druckmann
Movie,Furious 6,https://www.imdb.com/title/tt1905041/,https://m.media-amazon.com/images/M/MV5BMTM3NTg2NDQzOF5BMl5BanBnXkFtZTcwNjc2NzQzOQ@@._V1_.jpg,,7,Action | Adventure | Crime,2013-05-24,"fast and furious franchise,car,canary islands,murder,assassin",PT2H10M,Vin Diesel | Paul Walker | Dwayne Johnson,Justin Lin,Chris Morgan | Gary Scott Thompson
Movie,Iron Man Three,https://www.imdb.com/title/tt1300854/,https://m.media-amazon.com/images/M/MV5BMjE5MzcyNjk1M15BMl5BanBnXkFtZTcwMjQ4MjcxOQ@@._V1_.jpg,,7.1,Action | Adventure | Sci-Fi,2013-04-26,"terrorist,billionaire,human bomb,superhero,armor",PT2H10M,Robert Downey Jr. | Guy Pearce | Gwyneth Paltrow,Shane Black,Drew Pearce | Shane Black | Stan Lee
Movie,Elysium,https://www.imdb.com/title/tt1535108/,https://m.media-amazon.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_.jpg,"In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.",6.6,Action | Drama | Sci-Fi,2013-09-27,"dystopia,cyberpunk,class conflict,saviour,human versus machine",PT1H49M,Matt Damon | Jodie Foster | Sharlto Copley,Neill Blomkamp,Neill Blomkamp
Movie,12 Years a Slave,https://www.imdb.com/title/tt2024544/,https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_.jpg,,8.1,Biography | Drama | History,2014-01-31,"kidnapping,racism,separation from family,torture,whipping",PT2H14M,Chiwetel Ejiofor | Michael Kenneth Williams | Michael Fassbender,Steve McQueen,John Ridley | Solomon Northup
Movie,Oblivion,https://www.imdb.com/title/tt1483013/,https://m.media-amazon.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_.jpg,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.,7,Action | Adventure | Sci-Fi,2013-04-12,"post apocalypse,alien invasion,dystopian future,2070s,alien",PT2H4M,Tom Cruise | Morgan Freeman | Andrea Riseborough,Joseph Kosinski,Karl Gajdusek | Michael Arndt | Joseph Kosinski
Movie,42,https://www.imdb.com/title/tt0453562/,https://m.media-amazon.com/images/M/MV5BMTQwMDU4MDI3MV5BMl5BanBnXkFtZTcwMjU1NDgyOQ@@._V1_.jpg,,7.5,Biography | Drama | Sport,2013-04-12,"racial integration,pregnancy,train,pay phone,apology",PT2H8M,Chadwick Boseman | T.R. Knight | Harrison Ford,Brian Helgeland,Brian Helgeland
Movie,The Green Inferno,https://www.imdb.com/title/tt2403021/,https://m.media-amazon.com/images/M/MV5BN2IyYjc0ZmQtZGRlZC00MzBkLWI0MGQtZTM5Y2U2OWVhYmQ5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_.jpg,"A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished.",5.3,Adventure | Horror,2021-09-24,"cannibal,female circumcision,masturbation,eye cut out,tongue cut off with knife",PT1H40M,Lorenza Izzo | Ariel Levy | Aaron Burns,Eli Roth,Eli Roth | Guillermo Amoedo
Movie,Pacific Rim,https://www.imdb.com/title/tt1663662/,https://m.media-amazon.com/images/M/MV5BMTY3MTI5NjQ4Nl5BMl5BanBnXkFtZTcwOTU1OTU0OQ@@._V1_.jpg,"As a war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse.",6.9,Action | Adventure | Sci-Fi,2013-07-12,"kaiju,human piloted robot,ocean,apocalypse,human versus monster",PT2H11M,Idris Elba | Charlie Hunnam | Rinko Kikuchi,Guillermo del Toro,Travis Beacham | Guillermo del Toro
TVSeries,The Fosters,https://www.imdb.com/title/tt2262532/,https://m.media-amazon.com/images/M/MV5BMGNjMTRjMjItYzUzNi00Mzk1LWFkM2MtNmZlODdjZGUwYTQzXkEyXkFqcGdeQXVyNjc4MzM4NTM@._V1_.jpg,"Teenager Callie Jacob is placed in a foster home with a lesbian couple and their blend of biological, adoptive, and foster children.",8,Drama | Romance,2013-06-03,"foster home,same sex parents,adoption,foster parent,lesbian couple",,Teri Polo | Sherri Saum | Hayden Byerly,,Bradley Bredeweg | Peter Paige
Movie,The To Do List,https://www.imdb.com/title/tt1758795/,https://m.media-amazon.com/images/M/MV5BMTcwMTIzNDk1M15BMl5BanBnXkFtZTcwNjUxMjQ2OQ@@._V1_.jpg,,5.8,Comedy | Romance,2013-07-26,"female sexuality,1990s,cunnilingus,female vomiting,year 1993",PT1H44M,Aubrey Plaza | Johnny Simmons | Bill Hader,Maggie Carey,Maggie Carey
TVSeries,Steven Universe,https://www.imdb.com/title/tt3061046/,https://m.media-amazon.com/images/M/MV5BNWQ1YWI0YjgtNWNmYy00NTY0LWJjZjgtMGFmMDU1OGM5Y2FiXkEyXkFqcGdeQXVyMTA3MzQ4MTg0._V1_.jpg,"A team of intergalactic warriors fights to protect the Earth, but the combination of three highly trained beings and one quirky young boy leaves the team struggling to overcome the dangerous scenarios that are put in front of them.",8.2,Animation | Short | Action,2013-07-27,"same sex couple,alien,2d animation,singing,child protagonist",,Zach Callison | Deedee Magno | Michaela Dietz,,Rebecca Sugar
Movie,The Wolverine,https://www.imdb.com/title/tt1430132/,https://m.media-amazon.com/images/M/MV5BNzg1MDQxMTQ2OF5BMl5BanBnXkFtZTcwMTk3MjAzOQ@@._V1_.jpg,"Wolverine comes to Japan to meet an old friend whose life he saved years ago, and gets embroiled in a conspiracy involving yakuza and mutants.",6.7,Action | Sci-Fi,2013-07-26,"japan,marvel comics,logan character,wolverine character,atomic bomb",PT2H6M,Hugh Jackman | Will Yun Lee | Tao Okamoto,James Mangold,Mark Bomback | Scott Frank
Movie,Oldboy,https://www.imdb.com/title/tt1321511/,https://m.media-amazon.com/images/M/MV5BMTk5NTEwMzI5OV5BMl5BanBnXkFtZTgwMDQ4ODUwMDE@._V1_.jpg,"Obsessed with vengeance, a man sets out to find out why he was kidnapped and locked into solitary confinement for twenty years without reason.",5.8,Action | Drama | Mystery,2013-12-13,"father daughter incest,male nudity,incest,solitary confinement,female nudity",PT1H44M,Josh Brolin | Elizabeth Olsen | Samuel L. Jackson,Spike Lee,Mark Protosevich
Movie,R.I.P.D.,https://www.imdb.com/title/tt0790736/,https://m.media-amazon.com/images/M/MV5BMTM5OTYxNzE5N15BMl5BanBnXkFtZTcwMDU1MTQ4OQ@@._V1_.jpg,"A cop killed by his own partner joins RIPD, an afterlife law enforcement department working to apprehend various monsters disguised as humans living on earth, and gets paired up with a smart-mouthed veteran.",5.6,Action | Adventure | Comedy,2013-08-02,"villain,end of the world,gun fu,gunslinger,buddy cop",PT1H36M,Ryan Reynolds | Jeff Bridges | Mary-Louise Parker,Robert Schwentke,Phil Hay | Matt Manfredi | David Dobkin
Movie,The Secret Life of Walter Mitty,https://www.imdb.com/title/tt0359950/,https://m.media-amazon.com/images/M/MV5BODYwNDYxNDk1Nl5BMl5BanBnXkFtZTgwOTAwMTk2MDE@._V1_.jpg,"When both he and a colleague are about to lose their job, Walter takes action by embarking on an adventure more extraordinary than anything he ever imagined.",7.3,Adventure | Comedy | Drama,2014-01-03,"life magazine,daydream,magazine,photographer,remake",PT1H54M,Ben Stiller | Kristen Wiig | Jon Daly,Ben Stiller,Steve Conrad | James Thurber
Movie,Dallas Buyers Club,https://www.imdb.com/title/tt0790636/,https://m.media-amazon.com/images/M/MV5BMTYwMTA4MzgyNF5BMl5BanBnXkFtZTgwMjEyMjE0MDE@._V1_.jpg,"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.",7.9,Biography | Drama,2014-02-28,"hiv,gay community,homophobia,drugs,hiv positive",PT1H57M,Matthew McConaughey | Jennifer Garner | Jared Leto,Jean-Marc Vallée,Craig Borten | Melisa Wallack
Movie,Gravity,https://www.imdb.com/title/tt1454468/,https://m.media-amazon.com/images/M/MV5BNjE5MzYwMzYxMF5BMl5BanBnXkFtZTcwOTk4MTk0OQ@@._V1_.jpg,Two astronauts work together to survive after an accident leaves them stranded in space.,7.7,Drama | Sci-Fi | Thriller,2013-10-11,"space station,female protagonist,sole survivor,long take,self sacrifice",PT1H31M,Sandra Bullock | George Clooney | Ed Harris,Alfonso Cuarón,Alfonso Cuarón | Jonás Cuarón
