type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
TVSeries,Silicon Valley,https://www.imdb.com/title/tt2575988/,https://m.media-amazon.com/images/M/MV5BMTgwNTUzNzIxM15BMl5BanBnXkFtZTgwMzQ1NTk2ODE@._V1_.jpg,"Follows the struggle of Richard Hendricks, a Silicon Valley engineer trying to build his own company called Pied Piper.",8.5,Comedy,2014-04-06,"computer,startup,business rivalry,satanist,computer nerd",,Thomas Middleditch | T.J. Miller | Josh Brener,,John Altschuler | Mike Judge | Dave Krinsky
Movie,Lucy,https://www.imdb.com/title/tt2872732/,https://m.media-amazon.com/images/M/MV5BOGQyZTkzYTItNTgyMS00YmQ0LWE2MWItMWQ3ZTZlYWMyMGNjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",6.4,Action | Sci-Fi | Thriller,2014-08-08,"drugs,brain capacity,fictional drug,tough girl,synthetic drug",PT1H29M,Scarlett Johansson | Morgan Freeman | Choi Min-sik,Luc Besson,Luc Besson
Movie,Noah,https://www.imdb.com/title/tt1959490/,https://m.media-amazon.com/images/M/MV5BMjI2OTgyNTc0Ml5BMl5BanBnXkFtZTgwNDM1NTQxMTE@._V1_.jpg,Noah is chosen by God to undertake a momentous mission before an apocalyptic flood cleanses the world.,5.8,Action | Adventure | Drama,2014-03-28,"old testament,supernatural power,family relationships,father son conflict,dysfunctional family",PT2H18M,Russell Crowe | Jennifer Connelly | Anthony Hopkins,Darren Aronofsky,Darren Aronofsky | Ari Handel
TVSeries,Power,https://www.imdb.com/title/tt3281796/,https://m.media-amazon.com/images/M/MV5BMTg0NDMyMzEzOF5BMl5BanBnXkFtZTgwNTIzODQxMjI@._V1_.jpg,,8.1,Crime | Drama,2018-11-01,"female nudity,hip hop,drug dealing,female rear nudity,female topless nudity",,Omari Hardwick | Lela Loren | Naturi Naughton,,Courtney A. Kemp
Movie,Kingsman: The Secret Service,https://www.imdb.com/title/tt2802144/,https://m.media-amazon.com/images/M/MV5BYTM3ZTllNzItNTNmOS00NzJiLTg1MWMtMjMxNDc0NmJhODU5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius.",7.7,Action | Adventure | Comedy,2015-02-27,"spy,class differences,female rear nudity,training,secret organization",PT2H9M,Colin Firth | Taron Egerton | Samuel L. Jackson,Matthew Vaughn,Jane Goldman | Matthew Vaughn | Mark Millar
Movie,Fury,https://www.imdb.com/title/tt2713180/,https://m.media-amazon.com/images/M/MV5BMjA4MDU0NTUyN15BMl5BanBnXkFtZTgwMzQxMzY4MjE@._V1_.jpg,"A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",7.5,Action | Drama | War,2014-10-31,"battle,tank,battlefield,world war two,combat",PT2H14M,Brad Pitt | Shia LaBeouf | Logan Lerman,David Ayer,David Ayer
Movie,Nightcrawler,https://www.imdb.com/title/tt2872718/,https://m.media-amazon.com/images/M/MV5BN2U1YzdhYWMtZWUzMi00OWI1LWFkM2ItNWVjM2YxMGQ2MmNhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story.",7.8,Crime | Drama | Thriller,2014-10-31,"sociopath,tv news,journalism,neo noir,ethics",PT1H57M,Jake Gyllenhaal | Rene Russo | Bill Paxton,Dan Gilroy,Dan Gilroy
Movie,Edge of Tomorrow,https://www.imdb.com/title/tt1631867/,https://m.media-amazon.com/images/M/MV5BMTc5OTk4MTM3M15BMl5BanBnXkFtZTgwODcxNjg3MDE@._V1_.jpg,"A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.",7.9,Action | Adventure | Sci-Fi,2014-06-06,"time loop,alien,alien invasion,dying repeatedly,end of the world",PT1H53M,Tom Cruise | Emily Blunt | Bill Paxton,Doug Liman,Christopher McQuarrie | Jez Butterworth | John-Henry Butterworth
Movie,The Equalizer,https://www.imdb.com/title/tt0455944/,https://m.media-amazon.com/images/M/MV5BMTQ2MzE2NTk0NF5BMl5BanBnXkFtZTgwOTM3NTk1MjE@._V1_.jpg,A man who believes he has put his mysterious past behind him cannot stand idly by when he meets a young girl under the control of ultra-violent Russian gangsters.,7.2,Action | Crime | Thriller,2014-11-21,"vigilante,mysterious past,gangster,ex soldier,assassin",PT2H12M,Denzel Washington | Marton Csokas | Chloë Grace Moretz,Antoine Fuqua,Richard Wenk | Michael Sloan | Richard Lindheim
Movie,Divergent,https://www.imdb.com/title/tt1840309/,https://m.media-amazon.com/images/M/MV5BMTYxMzYwODE4OV5BMl5BanBnXkFtZTgwNDE5MzE2MDE@._V1_.jpg,,6.6,Action | Adventure | Mystery,2014-04-11,"dystopia,brother sister relationship,army,wargames,father son relationship",PT2H19M,Shailene Woodley | Theo James | Kate Winslet,Neil Burger,Evan Daugherty | Vanessa Taylor | Veronica Roth
TVSeries,Scorpion,https://www.imdb.com/title/tt3514324/,https://m.media-amazon.com/images/M/MV5BYmY2MjY2MGQtYjhjZi00OGY3LWFjMWUtMGQxZmUyODkzZmVkXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_.jpg,An eccentric genius forms an international network of super-geniuses to act as the last line of defense against the complicated threats of the modern world.,7,Action | Crime | Drama,2017-10-04,"homeland security,outcast,misfit,nerd,brilliant mind",,Katharine McPhee | Jadyn Wong | Elyes Gabel,,Nick Santora
Movie,Wild,https://www.imdb.com/title/tt2305051/,https://m.media-amazon.com/images/M/MV5BMGMzZmYzYmUtNTJiYi00MjZjLTkyZmMtZGJhYWRlMDBkMDIyXkEyXkFqcGdeQXVyNjA5MDIyMzU@._V1_.jpg,"A chronicle of one woman's 1,100-mile solo hike undertaken as a way to recover from a recent personal tragedy.",7.1,Adventure | Biography | Drama,2015-05-19,"hiking,grief,long distance hiking,back to nature,female protagonist",PT1H55M,Reese Witherspoon | Laura Dern | Gaby Hoffmann,Jean-Marc Vallée,Nick Hornby | Cheryl Strayed
Movie,Tusk,https://www.imdb.com/title/tt3099498/,https://m.media-amazon.com/images/M/MV5BNmQyMmUzMmYtMTA4OS00ZmRjLWE0NWYtNjc0ZGM0N2E4YzQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,A brash and arrogant podcaster gets more than he bargained for when he travels to Canada to interview a mysterious recluse... who has a rather disturbing fondness for walruses.,5.3,Comedy | Horror,2021-07-01,"canada,mutilation,deception,mansion,convenience store clerk",PT1H42M,Justin Long | Michael Parks | Haley Joel Osment,Kevin Smith,Kevin Smith
Movie,Transformers: Age of Extinction,https://www.imdb.com/title/tt2109248/,https://m.media-amazon.com/images/M/MV5BMjEwNTg1MTA5Nl5BMl5BanBnXkFtZTgwOTg2OTM4MTE@._V1_.jpg,"When humanity allies with a bounty hunter in pursuit of Optimus Prime, the Autobots turn to a mechanic and his family for help.",5.6,Action | Adventure | Sci-Fi,2014-06-27,"blockbuster,based on tv series,snow adventure,truck,texas",PT2H45M,Mark Wahlberg | Nicola Peltz Beckham | Jack Reynor,Michael Bay,Ehren Kruger
Movie,The Hobbit: The Battle of the Five Armies,https://www.imdb.com/title/tt2310332/,https://m.media-amazon.com/images/M/MV5BMTYzNDE3OTQ3MF5BMl5BanBnXkFtZTgwODczMTg4MjE@._V1_.jpg,Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.,7.4,Adventure | Fantasy,2014-12-12,"middle earth,army,epic,hobbit,epic battle",PT2H24M,Ian McKellen | Martin Freeman | Richard Armitage,Peter Jackson,Fran Walsh | Philippa Boyens | Peter Jackson
Movie,The Lego Movie,https://www.imdb.com/title/tt1490017/,https://m.media-amazon.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_.jpg,,7.7,Animation | Action | Adventure,2014-02-07,"lego,computer animation,good cop bad cop,based on toy,crossover",PT1H40M,Chris Pratt | Will Ferrell | Elizabeth Banks,Phil Lord | Christopher Miller,Phil Lord | Christopher Miller | Dan Hageman
Movie,The Maze Runner,https://www.imdb.com/title/tt1790864/,https://m.media-amazon.com/images/M/MV5BMjUyNTA3MTAyM15BMl5BanBnXkFtZTgwOTEyMTkyMjE@._V1_.jpg,,6.8,Action | Mystery | Sci-Fi,2014-09-19,"maze,teenage boy,based on novel,open ended,concrete wall",PT1H53M,Dylan O'Brien | Kaya Scodelario | Will Poulter,Wes Ball,Noah Oppenheim | Grant Pierce Myers | T.S. Nowlin
Movie,It Follows,https://www.imdb.com/title/tt3235888/,https://m.media-amazon.com/images/M/MV5BMmU0MjBlYzYtZWY0MC00MjliLWI3ZmUtMzhlZDVjMWVmYWY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,,6.8,Horror | Mystery | Thriller,2015-04-10,"tied to a wheelchair,being followed,teenage girl,supernatural being,chloroform",PT1H40M,Maika Monroe | Keir Gilchrist | Olivia Luccardi,David Robert Mitchell,David Robert Mitchell
Movie,American Sniper,https://www.imdb.com/title/tt2179136/,https://m.media-amazon.com/images/M/MV5BMTkxNzI3ODI4Nl5BMl5BanBnXkFtZTgwMjkwMjY4MjE@._V1_.jpg,"Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris finds that it is the war he can't leave b...",7.3,Action | Biography | Drama,2015-01-16,"assassin,sniper,iraq war,iraq,u.s. soldier",PT2H13M,Bradley Cooper | Sienna Miller | Kyle Gallner,Clint Eastwood,Jason Hall | Chris Kyle | Scott McEwen
TVSeries,NCIS: New Orleans,https://www.imdb.com/title/tt3560084/,https://m.media-amazon.com/images/M/MV5BMjM3OTk1NTQyNF5BMl5BanBnXkFtZTgwMjU4NDQwMDI@._V1_.jpg,"Follows an NCIS team that investigates criminal cases involving military personnel in The Big Easy, a city known for its music, entertainment, and decadence.",6.8,Action | Crime | Drama,2014-09-23,"investigation,naval officer,u.s. navy,new orleans louisiana,murder investigation",,Scott Bakula | Rob Kerkovich | CCH Pounder,,Gary Glasberg
Movie,The Imitation Game,https://www.imdb.com/title/tt2084970/,https://m.media-amazon.com/images/M/MV5BODg3ZTE4MzEtYjJjNC00YjkzLTkxOWEtZjEwNmVkMWMyNGM2XkEyXkFqcGdeQXVyNjc1NTYwMjc@._V1_.jpg,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.",8,Biography | Drama | Thriller,2015-01-16,"cryptography,world war two,enigma code,closeted gay man,mathematician",PT1H54M,Benedict Cumberbatch | Keira Knightley | Matthew Goode,Morten Tyldum,Graham Moore | Andrew Hodges
Movie,Dawn of the Planet of the Apes,https://www.imdb.com/title/tt2103281/,https://m.media-amazon.com/images/M/MV5BNDMxYmViM2EtODU0Mi00MzEyLWI2YjktMDRmZTE1ZTZlNDU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTMxMjgxMzA@._V1_.jpg,The fragile peace between apes and humans is threatened as mistrust and betrayal threaten to plunge both tribes into a war for dominance over the Earth.,7.6,Action | Adventure | Drama,2014-07-11,"ape,planet of the apes,post apocalypse,sequel,leader",PT2H10M,Gary Oldman | Keri Russell | Andy Serkis,Matt Reeves,Mark Bomback | Rick Jaffa | Amanda Silver
Movie,This Is Where I Leave You,https://www.imdb.com/title/tt1371150/,https://m.media-amazon.com/images/M/MV5BMjkzNzQ2NDMyNl5BMl5BanBnXkFtZTgwMTY3MTcxMjE@._V1_.jpg,"After their father passes away, four grown siblings are forced to return to their childhood home and live under the same roof for a week, along with their over-sharing mother and an assortment of spouses, exes, and might-have-beens.",6.6,Comedy | Drama,2014-10-31,"childhood home,loss of father,radio show host,breast implant,jewish family",PT1H43M,Jason Bateman | Tina Fey | Jane Fonda,Shawn Levy,Jonathan Tropper
TVSeries,Madam Secretary,https://www.imdb.com/title/tt3501074/,https://m.media-amazon.com/images/M/MV5BOWJiMTNiNDktZGM1ZS00NmU3LWFiNmQtNjc0ZjNlMTU5ZjAzXkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_.jpg,,7.7,Drama | Thriller,2019-11-20,"politician,political drama,timeframe 2010s,timeframe 21st century,american female politician",,Téa Leoni | Tim Daly | Erich Bergen,,Barbara Hall
Movie,Birdman or (The Unexpected Virtue of Ignorance),https://www.imdb.com/title/tt2562232/,https://m.media-amazon.com/images/M/MV5BODAzNDMxMzAxOV5BMl5BanBnXkFtZTgwMDMxMjA4MjE@._V1_.jpg,"A washed-up superhero actor attempts to revive his fading career by writing, directing, and starring in a Broadway production.",7.7,Comedy | Drama,2015-01-30,"actor,showbiz,replacement,inner voice,former celebrity",PT1H59M,Michael Keaton | Zach Galifianakis | Edward Norton,Alejandro G. Iñárritu,Alejandro G. Iñárritu | Nicolás Giacobone | Alexander Dinelaris
Movie,Predestination,https://www.imdb.com/title/tt2397535/,https://m.media-amazon.com/images/M/MV5BMTAzODc3NjU1NzNeQTJeQWpwZ15BbWU4MDk5NTQ4NTMx._V1_.jpg,"For his final assignment, a top temporal agent must pursue the one criminal that has eluded him throughout time. The chase turns into a unique, surprising and mind-bending exploration of love, fate, identity and time travel taboos.",7.4,Action | Drama | Sci-Fi,2015-01-09,"time travel,temporal agent,time machine,time paradox,in love with oneself",PT1H37M,Ethan Hawke | Sarah Snook | Noah Taylor,Michael Spierig | Peter Spierig,Michael Spierig | Peter Spierig | Robert A. Heinlein
Movie,Godzilla,https://www.imdb.com/title/tt0831387/,https://m.media-amazon.com/images/M/MV5BZDFmYTM4NzAtNWM0ZC00MGJlLWEyYzQtYzA3ZTFiNzc1YjllXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg,,6.4,Action | Adventure | Sci-Fi,2014-05-16,"godzilla,radiation,atomic breath,halo parachute jump,kaiju",PT2H3M,Aaron Taylor-Johnson | Elizabeth Olsen | Bryan Cranston,Gareth Edwards,Ishirô Honda | Takeo Murata | Shigeru Kayama
Movie,X-Men: Days of Future Past,https://www.imdb.com/title/tt1877832/,https://m.media-amazon.com/images/M/MV5BNjk3MGZhMjEtOTM4NC00NzE2LTk2NzctZDc4YTUwN2E3NDhhXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_.jpg,The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.,7.9,Action | Adventure | Sci-Fi,2014-05-23,"time travel,supernatural power,super strength,time paradox,dystopia",PT2H12M,Patrick Stewart | Ian McKellen | Hugh Jackman,Bryan Singer,Simon Kinberg | Jane Goldman | Matthew Vaughn
TVSeries,Penny Dreadful,https://www.imdb.com/title/tt2628232/,https://m.media-amazon.com/images/M/MV5BMTNiMDBmZWQtZDI4Ni00ZGViLWJlOWMtNTdkODNlMTFkZjc2XkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_.jpg,,8.2,Drama | Fantasy | Horror,2017-10-04,"witch,werewolf,black magic,sex scene,year 1892",,Josh Hartnett | Timothy Dalton | Eva Green,,John Logan
Movie,The Guest,https://www.imdb.com/title/tt2980592/,https://m.media-amazon.com/images/M/MV5BOTQyODc5MTAwM15BMl5BanBnXkFtZTgwNjMwMjA1MjE@._V1_.jpg,"A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.",6.7,Thriller,2014-09-05,"psychopath,killing spree,grief,false identity,murder",PT1H40M,Dan Stevens | Sheila Kelley | Maika Monroe,Adam Wingard,Simon Barrett
Movie,Blended,https://www.imdb.com/title/tt1086772/,https://m.media-amazon.com/images/M/MV5BNzc2ODI5NjAyMl5BMl5BanBnXkFtZTgwMzIyOTE4MDE@._V1_.jpg,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attraction grows as their respective kids benefit from the burgeoning relationship.",6.5,Comedy | Romance,2014-05-30,"father daughter relationship,mother son relationship,cartoon on tv,date,blind date",PT1H57M,Adam Sandler | Drew Barrymore | Wendi McLendon-Covey,Frank Coraci,Ivan Menchell | Clare Sera
TVSeries,The Curse of Oak Island,https://www.imdb.com/title/tt3455408/,https://m.media-amazon.com/images/M/MV5BMGFhZDJlZDgtZjZjZi00Y2E4LWJkYjMtZmUzMDYyMjE5Njk1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,"Rick and Marty Lagina, two brothers from Michigan with a life-long interest in the mystery of Oak Island, renew efforts to discover the legendary treasure with sophisticated machinery.",6.9,Documentary | Reality-TV,2014-01-05,"business and occupation reality tv,timeframe 2010s,timeframe 2020s,timeframe 21st century,island",,Robert Clotworthy | Marty Lagina | Rick Lagina,,Kevin Burns
TVSeries,The Strain,https://www.imdb.com/title/tt2654620/,https://m.media-amazon.com/images/M/MV5BNjQxNzVlNjQtMTg3YS00MzBmLThkNzAtMzMyNDUyMTVlNzg0XkEyXkFqcGdeQXVyOTQxNzM2MjY@._V1_.jpg,,7.3,Drama | Fantasy | Horror,2014-07-13,"epidemic,vampire slayer,vampire,new york city,public health",,Corey Stoll | David Bradley | Kevin Durand,,Guillermo del Toro | Chuck Hogan
Movie,The Amazing Spider-Man 2,https://www.imdb.com/title/tt1872181/,https://m.media-amazon.com/images/M/MV5BOTA5NDYxNTg0OV5BMl5BanBnXkFtZTgwODE5NzU1MTE@._V1_.jpg,"When New York is put under siege by Oscorp, it is up to Spider-Man to save the city he swore to protect as well as his loved ones.",6.6,Action | Adventure | Sci-Fi,2014-05-01,"secret identity,returning character killed off,death of girlfriend,costumed hero,superhero",PT2H22M,Andrew Garfield | Emma Stone | Jamie Foxx,Marc Webb,Alex Kurtzman | Roberto Orci | Jeff Pinkner
Movie,Captain America: The Winter Soldier,https://www.imdb.com/title/tt1843866/,https://m.media-amazon.com/images/M/MV5BMzA2NDkwODAwM15BMl5BanBnXkFtZTgwODk5MTgzMTE@._V1_.jpg,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier.",7.8,Action | Adventure | Sci-Fi,2014-04-04,"conspiracy,heroism,assassin,world domination,bionic arm",PT2H16M,Chris Evans | Samuel L. Jackson | Scarlett Johansson,Anthony Russo | Joe Russo,Christopher Markus | Stephen McFeely | Joe Simon
Movie,The Expendables 3,https://www.imdb.com/title/tt2333784/,https://m.media-amazon.com/images/M/MV5BODU5ODMyMzg2MV5BMl5BanBnXkFtZTgwMTA2MTcxMjE@._V1_.jpg,,6.1,Action | Adventure | Thriller,2014-08-22,"mission,pg 13 sequel to r rated franchise,sequel,night cityscape,new york city",PT2H6M,Sylvester Stallone | Jason Statham | Jet Li,Patrick Hughes,Sylvester Stallone | Creighton Rothenberger | Katrin Benedikt
Movie,Before We Go,https://www.imdb.com/title/tt0443465/,https://m.media-amazon.com/images/M/MV5BOTMxNzE0NjY4NV5BMl5BanBnXkFtZTgwMjIxNjIzNjE@._V1_.jpg,Two strangers stuck in Manhattan for the night grow into each other's most trusted confidants when an evening of unexpected adventure forces them to confront their fears and take control of their lives.,6.8,Comedy | Drama | Romance,2017-10-04,"chance meeting,new york city,blonde,cleavage,train station",PT1H35M,Chris Evans | Alice Eve | Emma Fitzpatrick,Chris Evans,Ron Bass | Jen Smolka | Chris Shafer
TVSeries,When Calls the Heart,https://www.imdb.com/title/tt2874692/,https://m.media-amazon.com/images/M/MV5BNjUxNjQ5NjgwNV5BMl5BanBnXkFtZTgwMzQzMDA1ODE@._V1_.jpg,"Elizabeth Thatcher, a young school teacher from a wealthy Eastern family, migrates from the big city to teach school in a small coal mining town in the west.",8,Drama | History | Romance,2019-01-04,"melodrama,soap opera,period piece,period drama,small town",,Erin Krakow | Martin Cummins | Pascale Hutton,,Brian Bird | Michael Landon Jr.
Movie,The Hunger Games: Mockingjay - Part 1,https://www.imdb.com/title/tt1951265/,https://m.media-amazon.com/images/M/MV5BMTcxNDI2NDAzNl5BMl5BanBnXkFtZTgwODM3MTc2MjE@._V1_.jpg,,6.6,Action | Adventure | Sci-Fi,2014-11-28,"uprising,based on young adult novel,rebellion,symbol,manipulation",PT2H3M,Jennifer Lawrence | Josh Hutcherson | Liam Hemsworth,Francis Lawrence,Peter Craig | Danny Strong | Suzanne Collins
Movie,Chef,https://www.imdb.com/title/tt2883512/,https://m.media-amazon.com/images/M/MV5BYTQyNDQwMjYtZTY5YS00MGU2LWE5NzctMjM4Y2IyYjkwMjNkXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg,"A head chef quits his restaurant job and buys a food truck in an effort to reclaim his creative promise, while piecing back together his estranged family.",7.3,Adventure | Comedy | Drama,2018-07-17,"food truck,chef,food,food blogger,parent child relationship",PT1H54M,Jon Favreau | Robert Downey Jr. | Scarlett Johansson,Jon Favreau,Jon Favreau
