type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Ant-Man and the Wasp: Quantumania,https://www.imdb.com/title/tt10954600/,https://m.media-amazon.com/images/M/MV5BNDgyNGM4NTYtN2M3MS00YTY2LTk0OWUtZmIzYjg3MmQ0OGM4XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_.jpg,"Scott Lang and Hope Van Dyne are dragged into the Quantum Realm, along with Hope's parents and Scott's daughter Cassie. Together they must find a way to escape, but what secrets is Hope's mother hiding? And who is the mysterious K...",6.3,Action | Adventure | Comedy,2023-02-17,"marvel cinematic universe,superhero,shrinking,ant,ant man character",PT2H4M,Paul Rudd | Evangeline Lilly | Michael Douglas,Peyton Reed,Jeff Loveness | Stan Lee | Larry Lieber
Movie,Cocaine Bear,https://www.imdb.com/title/tt14209916/,https://m.media-amazon.com/images/M/MV5BNGM3YzI5ZjMtYjQwOS00ODgwLThhZTItYjg4ZTRkNTA3NGFiXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_.jpg,"An oddball group of cops, criminals, tourists and teens converge on a Georgia forest where a huge black bear goes on a murderous rampage after unintentionally ingesting cocaine.",6,Comedy | Thriller,2023-02-24,"dark comedy,black bear,murderous rampage,animal attack,drug trafficker",PT1H35M,Keri Russell | Alden Ehrenreich | O'Shea Jackson Jr.,Elizabeth Banks,Jimmy Warden
TVSeries,Fubar,https://www.imdb.com/title/tt13064902/,https://m.media-amazon.com/images/M/MV5BODNiNWQxMmMtMjIwNC00NDU2LTgwYzctNTI1ZDcyODBjZTNiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,A C.I.A. operative on the edge of retirement discovers a family secret and is called back into the field for one last job.,,Action | Adventure | Thriller,2023-05-25,"spy,cia central intelligence agency,agent,father,daugther",,Arnold Schwarzenegger | Monica Barbaro | Fabiana Udenio,,
Movie,Barbie,https://www.imdb.com/title/tt1517268/,https://m.media-amazon.com/images/M/MV5BOWIwZGY0OTYtZjUzYy00NzRmLTg5YzgtYWMzNWQ0MmZiY2MwXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,To live in Barbie Land is to be a perfect being in a perfect place. Unless you have a full-on existential crisis. Or you're a Ken.,,Adventure | Comedy | Fantasy,2023-07-21,"barbie,based on toy,doll,boy,f rated",,Margot Robbie | Ariana Greenblatt | Ryan Gosling,Greta Gerwig,Noah Baumbach | Greta Gerwig
Movie,Mighty Morphin Power Rangers: Once & Always,https://www.imdb.com/title/tt23219684/,https://m.media-amazon.com/images/M/MV5BMTlmNzdiOWUtZmZiYi00ODkyLTk5ZGMtMTcwNzk1MmNjNjZiXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,"The Rangers come face-to-face with a familiar threat from the past. In the midst of a global crisis, they are called on once again to be the heroes the world needs.",5.9,Action | Adventure | Family,2023-04-19,"30th anniversary,superhero,superhero team,transformation,reunion",PT55M,Walter Jones | Steve Cardenas | Catherine Sutherland,Charlie Haskell,Becca Barnes | Alwyn Dale | Haim Saban
Movie,Nefarious,https://www.imdb.com/title/tt14537248/,https://m.media-amazon.com/images/M/MV5BNmY4NTlkNTEtNDBjMS00ZTJiLWFlZDMtNWY0MWFlZmNjMTFlXkEyXkFqcGdeQXVyMzQxODQzMTE@._V1_.jpg,,6.2,Horror | Thriller,2023-04-14,criminal,PT1H37M,Sean Patrick Flanery | Jordan Belfi | Tom Ohmer,Chuck Konzelman | Cary Solomon,Chuck Konzelman | Cary Solomon
Movie,The Boogeyman,https://www.imdb.com/title/tt3427252/,https://m.media-amazon.com/images/M/MV5BNzNkYmE1NDYtMmI4Mi00YjU2LTkxZDEtMWI0ZDE4MTczZDRjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg,Adaptation of Stephen King's 'The Boogeyman'.,,Horror | Mystery | Thriller,2023-06-02,"based on short story,children,child,house,teenager",,Sophie Thatcher | Chris Messina | David Dastmalchian,Rob Savage,Scott Beck | Bryan Woods | Mark Heyman
TVSeries,Rabbit Hole,https://www.imdb.com/title/tt5822112/,https://m.media-amazon.com/images/M/MV5BYWJhYWQ4NzUtMjEyYy00NGYxLTgyNzctMTRhMTQ4YTVlNTBjXkEyXkFqcGdeQXVyMTMwMzY2NDAx._V1_.jpg,,7.6,Action | Drama | Thriller,2023-03-26,"gun,pistol,fake news,fbi agent,lesbian",,Kiefer Sutherland | Meta Golding | Enid Graham,,Glenn Ficarra | John Requa
Movie,Shazam! Fury of the Gods,https://www.imdb.com/title/tt10151854/,https://m.media-amazon.com/images/M/MV5BNzJlM2NmZTItOGQyYS00MmE2LTkwZGUtNDFkNmJmZjRjZjcxXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_.jpg,,6.1,Action | Adventure | Comedy,2023-03-17,"dc extended universe,captain marvel a.k.a. shazam character,dragon,billy batson character,superhero team",PT2H10M,Zachary Levi | Asher Angel | Jack Dylan Grazer,David F. Sandberg,Henry Gayden | Chris Morgan | Bill Parker
TVSeries,Dead Ringers,https://www.imdb.com/title/tt12923632/,https://m.media-amazon.com/images/M/MV5BNTNlNDUyMGYtMzA2ZS00YjkyLWJmNjgtNjdiNzUzYmU3MTVkXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,"The Mantle twins, identical from head to toe, are on a mission to change the way women give birth.",6.4,Drama | Horror | Thriller,2023-04-21,"based on film,remake,twin,gynecologist,drug",,Rachel Weisz | Britne Oldford | Poppy Liu,,
TVSeries,Shrinking,https://www.imdb.com/title/tt15677150/,https://m.media-amazon.com/images/M/MV5BYzhjMDIwOTgtYmMwNC00ZDIyLWJiMzUtMDM0YTY3M2VmOWNiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_.jpg,"A grieving therapist starts to tell his clients exactly what he thinks. Ignoring his training and ethics, he finds himself making huge changes to people's lives - including his own.",8,Comedy | Drama,2023-01-27,"sitcom comedy,ethics",,Jason Segel | Jessica Williams | Harrison Ford,,Brett Goldstein | Bill Lawrence | Jason Segel
Movie,Tetris,https://www.imdb.com/title/tt12758060/,https://m.media-amazon.com/images/M/MV5BZmZmNTdiYjMtZDdmNi00ZGU4LThkYmQtZTFhZWNlYmUxYWZkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg,,7.4,Biography | Drama | History,2023-03-31,"based on real people,tetris,reference to tetris,game,job",PT1H58M,Taron Egerton | Mara Huf | Miles Barrow,Jon S. Baird,Noah Pink
Movie,Fast X,https://www.imdb.com/title/tt5433140/,https://m.media-amazon.com/images/M/MV5BNzZmOTU1ZTEtYzVhNi00NzQxLWI5ZjAtNWNhNjEwY2E3YmZjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_.jpg,Dom Toretto and his family are targeted by the vengeful son of drug kingpin Hernan Reyes.,,Action | Crime | Mystery,2023-05-19,"fast and furious franchise,dominic toretto character,shared universe,carsploitation,tenth part",PT2H21M,Vin Diesel | Jordana Brewster | Tyrese Gibson,Louis Leterrier,Dan Mazeau | Justin Lin | Gary Scott Thompson
Movie,65,https://www.imdb.com/title/tt12261776/,https://m.media-amazon.com/images/M/MV5BNDgwNzc4MGYtOWMwMi00YjExLWIzMGEtMGQxMzA2NmExNzAxXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_.jpg,An astronaut crash lands on a mysterious planet only to discover he's not alone.,5.5,Action | Adventure | Drama,2023-03-10,"gun,shot in the eye,suicide contemplation,astronaut,space adventure",PT1H33M,Adam Driver | Ariana Greenblatt | Chloe Coleman,Scott Beck | Bryan Woods,Scott Beck | Bryan Woods
Movie,Operation Fortune: Ruse de Guerre,https://www.imdb.com/title/tt7985704/,https://m.media-amazon.com/images/M/MV5BNjcxOTJhZTEtMWFiYi00NTkwLTlkMzktZDQwMGQ0ZjM3YWU2XkEyXkFqcGdeQXVyMTAxNzQ1NzI@._V1_.jpg,,6.3,Action | Comedy | Thriller,2023-01-13,"undercover,woman in a red dress,red lips,spy,black comedy",PT1H54M,Jason Statham | Aubrey Plaza | Cary Elwes,Guy Ritchie,Guy Ritchie | Ivan Atkinson | Marn Davies
Movie,Peter Pan & Wendy,https://www.imdb.com/title/tt5635026/,https://m.media-amazon.com/images/M/MV5BMzQ4ZDZlYWQtNzFiMi00ZWRmLTkxYTMtOGJhYzczMGE3YjAxXkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_.jpg,Live-action adaptation of J.M. Barrie's classic tale of a boy who wouldn't grow up and recruits three young siblings in London to join him on a magical adventure to the enchanted Neverland island.,,Action | Adventure | Comedy,2023-04-28,"fairy,disney live action remake of animated film,disney,live action adaptation,island",PT1H46M,Alexander Molony | Ever Anderson | Joshua Pickering,David Lowery,David Lowery | Toby Halbrooks | J.M. Barrie
Movie,A Good Person,https://www.imdb.com/title/tt14153080/,https://m.media-amazon.com/images/M/MV5BYzBkZGYyM2QtNzgwYy00NmZjLTk2ZTItYzY3ZTdjY2M0YmQwXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_.jpg,,7,Drama,2023-03-24,"life,father,mother,friendship,accident",PT2H8M,Florence Pugh | Morgan Freeman | Celeste O'Connor,Zach Braff,Zach Braff
Movie,The Little Mermaid,https://www.imdb.com/title/tt5971474/,https://m.media-amazon.com/images/M/MV5BYTUxYjczMWUtYzlkZC00NTcwLWE3ODQtN2I2YTIxOTU0ZTljXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,A young mermaid makes a deal with a sea witch to trade her beautiful voice for human legs so she can discover the world above water and impress a prince.,,Adventure | Family | Fantasy,2023-05-26,"disney live action remake of animated film,race change,the little mermaid character,ariel character,ursula character",PT2H15M,Halle Bailey | Jonah Hauer-King | Melissa McCarthy,Rob Marshall,David Magee | Rob Marshall | John DeLuca
Movie,Quasi,https://www.imdb.com/title/tt1609497/,https://m.media-amazon.com/images/M/MV5BOTVjZjU3MTItNGNiNS00OGUzLWE2MDktNGFlNjA0MzU5MmUzXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_.jpg,"Follow a hapless hunchback who yearns for love, but finds himself in the middle of a murderous feud between the Pope and the king of France when each orders the hunchback to kill the other.",5.3,Comedy | Drama,2023-04-20,"hunchback,king,satirical,love,hulu",,Brian Cox | Steve Lemme | Jay Chandrasekhar,Kevin Heffernan,Jay Chandrasekhar | Kevin Heffernan | Steve Lemme
Movie,Guardians of the Galaxy Vol. 3,https://www.imdb.com/title/tt6791350/,https://m.media-amazon.com/images/M/MV5BMDgxOTdjMzYtZGQxMS00ZTAzLWI4Y2UtMTQzN2VlYjYyZWRiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,"Still reeling from the loss of Gamora, Peter Quill rallies his team to defend the universe and one of their own - a mission that could mean the end of the Guardians if not successful.",,Action | Adventure | Comedy,2023-05-05,"superheroine,superhero,based on comic,third part,marvel comics",PT2H30M,Chris Pratt | Zoe Saldana | Dave Bautista,James Gunn,James Gunn | Dan Abnett | Andy Lanning
Movie,Murder Mystery 2,https://www.imdb.com/title/tt15255288/,https://m.media-amazon.com/images/M/MV5BMzkyMjU1ZjMtMDJlMS00M2YzLWJhZDQtYjFjZTUyMzI2MDViXkEyXkFqcGdeQXVyMzQyMDgzOTU@._V1_.jpg,"Full-time detectives Nick and Audrey are struggling to get their private eye agency off the ground. They find themselves at the center of international abduction when their friend Maharaja, is kidnapped at his own lavish wedding.",5.6,Action | Comedy | Crime,2023-03-31,"theft,murder,sequel,second part,parent",PT1H30M,Adam Sandler | Jennifer Aniston | Mark Strong,Jeremy Garelick,James Vanderbilt
Movie,Killers of the Flower Moon,https://www.imdb.com/title/tt5537002/,https://m.media-amazon.com/images/M/MV5BZmMyMDc4NWMtZmUzNC00ZjczLWE1ZmYtYWQ3ZTk4ODBmYzE2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,"Members of the Osage tribe in the United States are murdered under mysterious circumstances in the 1920s, sparking a major F.B.I. investigation involving J. Edgar Hoover.",,Crime | Drama | History,2023-10-20,"1920s,based on book,cowboy,criminal,investigation",PT3H26M,Leonardo DiCaprio | Robert De Niro | Lily Gladstone,Martin Scorsese,Eric Roth | Martin Scorsese | David Grann
TVSeries,The Power,https://www.imdb.com/title/tt10369484/,https://m.media-amazon.com/images/M/MV5BZGQzODIyNWItZTVmZS00OWJjLThkOTItNjMzNmI4MDU1ZTkzXkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_.jpg,"Based on the New York Times bestseller, The Power is our world, but for one twist of nature. Suddenly, women develop a mysterious new ability to electrocute at will, leading to an extraordinary global reversal of the power balance",6.1,Drama | Fantasy,2023-03-31,"psychotronic series,supernatural drama,supernatural fantasy,power,evolution",,Toni Collette | Toheeb Jimoh | Halle Bush,,Naomi Alderman | Sarah Quintrell | Raelle Tucker
TVSeries,The Continental: From the World of John Wick,https://www.imdb.com/title/tt6486762/,https://m.media-amazon.com/images/M/MV5BNTY1ZTYzN2ItNzQ4NS00ZmM1LWEzODEtMTM1YzNmNThmY2MxXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg,The Continental is a chain of hotels located all around the world that function as a neutral territory for members of the criminal underworld. They are frequented by many hitmen and notorious murderers.,,Action | Crime | Thriller,,"criminal,tv mini series",,Mel Gibson | Colin Woodell | Nhung Kate,,Greg Coolidge | Shawn Simmons | Kirk Ward
Movie,The Marvels,https://www.imdb.com/title/tt10676048/,https://m.media-amazon.com/images/M/MV5BYjI3ZDRkMmQtODFhMi00Mzc3LTk5ODYtNDcxZWQxYTJmMjU1XkEyXkFqcGdeQXVyMTA1NjE5MTAz._V1_.jpg,"Carol Danvers gets her powers entangled with those of Kamala Khan and Monica Rambeau, forcing them to work together to save the universe.",,Action | Adventure | Fantasy,2023-11-10,"prequel,marvel comics,marvel cinematic universe,superhero,sequel",,Brie Larson | Samuel L. Jackson | Zawe Ashton,Nia DaCosta,Gene Colan | Nia DaCosta | Elissa Karasik
Movie,Scream VI,https://www.imdb.com/title/tt17663992/,https://m.media-amazon.com/images/M/MV5BODBjM2M4YTQtNmJlMS00MGU2LWI4ZGYtZTA1MzdmZDAyMjFkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"In the next installment, the survivors of the Ghostface killings leave Woodsboro behind and start a fresh chapter in New York City.",7,Horror | Mystery | Thriller,2023-03-10,"characters killed one by one,characters murdered one by one,knife,new york city,serial killer",PT2H2M,Courteney Cox | Melissa Barrera | Jenna Ortega,Matt Bettinelli-Olpin | Tyler Gillett,James Vanderbilt | Guy Busick | Kevin Williamson
Movie,Creed III,https://www.imdb.com/title/tt11145118/,https://m.media-amazon.com/images/M/MV5BYWY1ZDY4MmQtYjhiYS00N2QwLTk1NzgtOWI2YzUwZThjNDYwXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg,"Adonis has been thriving in both his career and family life, but when a childhood friend and former boxing prodigy resurfaces, the face-off is more than just a fight.",6.9,Drama | Sport,2023-03-03,"franchise,sequel,third part,creed the movie series,ninth part",PT1H56M,Michael B. Jordan | Tessa Thompson | Jonathan Majors,Michael B. Jordan,Keenan Coogler | Zach Baylin | Ryan Coogler
TVSeries,Tiny Beautiful Things,https://www.imdb.com/title/tt20869432/,https://m.media-amazon.com/images/M/MV5BZDZjZDA5YjUtZDVjYS00YWI4LTlhZTctYTZkMjg5YTQ1MGM0XkEyXkFqcGdeQXVyMTU5OTc2NTk@._V1_.jpg,"Follows a woman who reluctantly becomes Dear Sugar; an anonymous and revered advice columnist, even when her own life is falling apart.",7.3,Comedy | Drama,2023-04-07,"new york times,life,woman,hulu,tv mini series",,Tanzyn Crawford | Tijuana Ricks | Marlow Barkley,,
TVSeries,Love & Death,https://www.imdb.com/title/tt14586350/,https://m.media-amazon.com/images/M/MV5BOGRhYmU2YWEtNThlMi00ZmQ4LWFiYTQtYjM0NDM3YTRlZmUxXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg,Two churchgoing couples enjoy small town family life in Texas - until somebody picks up an axe.,8,Biography | Crime | Drama,2023-04-27,"tv mini series,true crime,murder,texas,death",,Elizabeth Olsen | Olivia Grace Applegate | Jesse Plemons,,
TVSeries,Citadel,https://www.imdb.com/title/tt9794044/,https://m.media-amazon.com/images/M/MV5BNjUzZjdhZGMtNjRiNi00MzM0LTg5Y2EtM2E2ZTRhMWViMDhkXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_.jpg,"Global spy agency Citadel has fallen, and its agents' memories were wiped clean. Now the powerful syndicate, Manticore, is rising in the void. Can the Citadel agents recollect their past and summon the strength to fight back?",,Drama,2023-04-28,"epic drama,spy",,Richard Madden | Priyanka Chopra Jonas | Stanley Tucci,,Bryan Oh | David Weil | Josh Appelbaum
Movie,Insidious: The Red Door,https://www.imdb.com/title/tt13405778/,https://m.media-amazon.com/images/M/MV5BMjdlZjI4YTEtNjgzZi00NTA1LWIwZWYtMDc0MzhjOWNlYjcxXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,"The Lamberts 10 years after the last installment, as Dalton begins college.",,Horror | Mystery | Thriller,2023-07-07,"insidious,sequel,fifth part,directorial debut,supernatural horror",,Ty Simpkins | Patrick Wilson | Rose Byrne,Patrick Wilson,Leigh Whannell | Scott Teems
TVSeries,True Lies,https://www.imdb.com/title/tt7380366/,https://m.media-amazon.com/images/M/MV5BNjRkOWI3NzAtNzE1OC00YTAyLWJiZDgtZThiNjNlYzU2MzU2XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg,An unfulfilled suburban housewife is shocked to discover that her bland and unremarkable computer consultant husband is a skilled international spy.,5.2,Action | Adventure | Comedy,2023-03-01,disguise,,Ginger Gonzaga | Mike O'Gorman | Erica Hernandez,,
TVSeries,All the Light We Cannot See,https://www.imdb.com/title/tt15320362/,https://m.media-amazon.com/images/M/MV5BZWIxYzViMjktODdlZi00NTViLThkYjMtOTlmNDdiYmM0ZWQ3XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,"The story of Marie-Laure, a blind French teenager, and Werner, a German soldier, whose paths collide in occupied France as both try to survive the devastation of World War II.",,Drama | History | War,2023-11-02,"tv mini series,1930s,year 1934,world war two,museum",,Louis Hofmann | Aria Mia Loberti | Lars Eidinger,,Steven Knight | Shawn Levy
