type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
TVSeries,"Love, Death & Robots",https://www.imdb.com/title/tt9561862/,https://m.media-amazon.com/images/M/MV5BYTNiYTNkNTAtYzE3ZS00ZDQ1LWEwZTYtZjI1NzYzMWJjY2U4XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_.jpg,"A collection of animated short stories that span various genres including science fiction, fantasy, horror and comedy.",8.4,Animation | Short | Action,2019-03-15,"love,death,robot,anthology series,based on short story",,Fred Tatasciore | Scott Whyte | Nolan North,,Tim Miller
Movie,Shazam!,https://www.imdb.com/title/tt0448115/,https://m.media-amazon.com/images/M/MV5BOGZjMTAzNDEtMjc3Yy00MjQxLTliY2ItNjJjZDg0OGY4OWZhXkEyXkFqcGdeQXVyODQxMTI4MjM@._V1_.jpg,,7,Action | Adventure | Comedy,2019-04-05,"superhero,dc extended universe,caped superhero,origin of hero,captain marvel a.k.a. shazam character",PT2H12M,Zachary Levi | Mark Strong | Asher Angel,David F. Sandberg,Henry Gayden | Darren Lemke | Bill Parker
Movie,Avengers: Endgame,https://www.imdb.com/title/tt4154796/,https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_.jpg,,8.4,Action | Adventure | Drama,2019-04-26,"time travel,superhero,super villain,cosmic,marvel cinematic universe",PT3H1M,Robert Downey Jr. | Chris Evans | Mark Ruffalo,Anthony Russo | Joe Russo,Christopher Markus | Stephen McFeely | Stan Lee
TVSeries,The Morning Show,https://www.imdb.com/title/tt7203552/,https://m.media-amazon.com/images/M/MV5BOWMzMzcyOWYtYWEzMC00OTY0LTllMjAtMzU1NjNhMGU4OGFmXkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_.jpg,"An inside look at the lives of the people who help America wake up in the morning, exploring the unique challenges faced by the team.",8.2,Drama,2019-11-01,"sexual predator,me too movement,journalist,forced sex,female journalist",,Jennifer Aniston | Reese Witherspoon | Billy Crudup,,Jay Carson | Kerry Ehrin
Movie,Joker,https://www.imdb.com/title/tt7286456/,https://m.media-amazon.com/images/M/MV5BMTcyNjU1MjQ3MF5BMl5BanBnXkFtZTgwNTk1MDA4NzM@._V1_.jpg,"The rise of Arthur Fleck, from aspiring stand-up comedian and pariah to Gotham's clown prince and leader of the revolution.",8.4,Crime | Drama | Thriller,2019-10-02,"mental illness,evil clown,stand up comedian,nihilism,clown",PT2H2M,Joaquin Phoenix | Robert De Niro | Zazie Beetz,Todd Phillips,Todd Phillips | Scott Silver | Bob Kane
TVSeries,For All Mankind,https://www.imdb.com/title/tt7772588/,https://m.media-amazon.com/images/M/MV5BMDI3ZGQ1OGItNGM5Yy00ZDBhLTg2ZDYtYWNkNTU4MDNmZjU2XkEyXkFqcGdeQXVyMjQ4ODcxNTM@._V1_.jpg,"In an alternative version of 1969, the Soviet Union beats the United States to the Moon, and the space race continues on for decades with still grander challenges and goals.",8,Drama | Sci-Fi,2019-11-01,"space program,astronaut,apple tv,mining,alternative history",,Joel Kinnaman | Michael Dorman | Wrenn Schmidt,,Ronald D. Moore | Ben Nedivi | Matt Wolpert
TVSeries,The Umbrella Academy,https://www.imdb.com/title/tt1312171/,https://m.media-amazon.com/images/M/MV5BOTdlODM0MTAtMzRiZi00MTQxLWE0MGUtNTNjOGZjNjAzN2E0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,,7.9,Action | Adventure | Comedy,2019-02-15,"alternate history,based on comic book,superhero,dark horse comics,based on comic",,Elliot Page | Tom Hopper | David Castañeda,,Steve Blackman | Jeremy Slater
TVSeries,What We Do in the Shadows,https://www.imdb.com/title/tt7908628/,https://m.media-amazon.com/images/M/MV5BNWYwNGMwNTItMzZiNS00YTNhLTg5ZDItOTE5YzdhYWRjOWQ2XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,A look into the nightly lives of four vampires who have lived together on Staten Island for over a century.,8.6,Comedy | Fantasy | Horror,2019-03-27,"mockumentary,nudity,vampire,spin off,satire",,Kayvan Novak | Matt Berry | Natasia Demetriou,,Jemaine Clement
TVSeries,His Dark Materials,https://www.imdb.com/title/tt5607976/,https://m.media-amazon.com/images/M/MV5BM2FlYzgyZDYtYzI0ZS00YThiLTg4N2EtNmViMDdmMTcyNWU0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,A young girl is destined to liberate her world from the grip of the Magisterium which represses people's ties to magic and their animal spirits known as daemons.,7.8,Adventure | Drama | Family,2019-11-04,"based on book series,travel,multiverse,growing up,good vs evil",,Dafne Keen | Kit Connor | Ruth Wilson,,Jack Thorne
Movie,Star Wars: Episode IX - The Rise of Skywalker,https://www.imdb.com/title/tt2527338/,https://m.media-amazon.com/images/M/MV5BMDljNTQ5ODItZmQwMy00M2ExLTljOTQtZTVjNGE2NTg0NGIxXkEyXkFqcGdeQXVyODkzNTgxMDg@._V1_.jpg,"In the riveting conclusion of the landmark Skywalker saga, new legends will be born-and the final battle for freedom is yet to come.",6.5,Action | Adventure | Fantasy,2019-12-20,"evil,quicksand,space opera,star wars,disney star wars",PT2H21M,Daisy Ridley | John Boyega | Oscar Isaac,J.J. Abrams,Chris Terrio | J.J. Abrams | Derek Connolly
TVSeries,Servant,https://www.imdb.com/title/tt8068860/,https://m.media-amazon.com/images/M/MV5BNDNiOWE4Y2YtMDZiOS00OGFlLWIyN2QtYjA0MmFlOWY0NDRkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,A Philadelphia couple are in mourning after an unspeakable tragedy creates a rift in their marriage and opens a door for a mysterious force to enter their home.,7.4,Drama | Horror | Mystery,2019-11-28,"animal abuse,psychological thriller,psychological drama,philadelphia pennsylvania,wine collection",,Lauren Ambrose | Toby Kebbell | Nell Tiger Free,,Tony Basgallop
Movie,Little Women,https://www.imdb.com/title/tt3281548/,https://m.media-amazon.com/images/M/MV5BY2QzYTQyYzItMzAwYi00YjZlLThjNTUtNzMyMDdkYzJiNWM4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,,7.8,Drama | Romance,2019-12-24,"aspiring writer,poverty,mother daughter relationship,based on novel,death of sister",PT2H15M,Saoirse Ronan | Emma Watson | Florence Pugh,Greta Gerwig,Greta Gerwig | Louisa May Alcott
TVSeries,Evil,https://www.imdb.com/title/tt9055008/,https://m.media-amazon.com/images/M/MV5BY2RiM2FkNjEtNzZhMS00MmY4LWIyMjUtNWExMzIyNDQ2YjY4XkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_.jpg,,7.7,Crime | Drama | Horror,2020-03-04,"investigating demonic possession,mistaken for demonic possession,demonic possession,debunking,paranormal investigation team",,Katja Herbers | Mike Colter | Aasif Mandvi,,Michelle King | Robert King
TVSeries,Good Omens,https://www.imdb.com/title/tt1869454/,https://m.media-amazon.com/images/M/MV5BOTI5Y2M3NmQtNDg5ZC00OTQ0LWEzOGYtMjM4Zjg0YzY0M2I0XkEyXkFqcGdeQXVyNjkwNzEwMzU@._V1_.jpg,"A tale of the bungling of Armageddon features an angel, a demon, an 11-year-old Antichrist, and a doom-saying witch.",8,Comedy | Fantasy,2019-05-31,"angel,demon,based on novel,armageddon,antichrist",,David Tennant | Michael Sheen | Frances McDormand,,Neil Gaiman | Terry Pratchett
TVSeries,Doom Patrol,https://www.imdb.com/title/tt8416494/,https://m.media-amazon.com/images/M/MV5BYzM1MGEzODAtOTM1YS00N2I0LTlmNzktZmU3MmM3NjgzMzU0XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,The adventures of an idealistic mad scientist and his field team of superpowered outcasts.,7.8,Action | Adventure | Comedy,2022-08-04,"doom patrol,based on comic book,split personality,dc comics,outcast",,Diane Guerrero | April Bowlby | Matt Bomer,,Jeremy Carver
Movie,After,https://www.imdb.com/title/tt4126476/,https://m.media-amazon.com/images/M/MV5BOGUwMjk3YzktNDI0Yy00MzFiLWFjNmEtYTA2ODVjMzNhODhjXkEyXkFqcGdeQXVyOTQ1MDI4MzY@._V1_.jpg,A young woman falls for a guy with a dark secret and the two embark on a rocky relationship. Based on the novel by Anna Todd.,5.3,Drama | Romance,2019-04-19,"based on novel,man and woman share a bubble bath,co written by director,one word title,sex scene",PT1H45M,Josephine Langford | Hero Fiennes Tiffin | Khadijha Red Thunder,Jenny Gage,Susan McMartin | Tamara Chestna | Jenny Gage
Movie,Ford v Ferrari,https://www.imdb.com/title/tt1950186/,https://m.media-amazon.com/images/M/MV5BM2UwMDVmMDItM2I2Yi00NGZmLTk4ZTUtY2JjNTQ3OGQ5ZjM2XkEyXkFqcGdeQXVyMTA1OTYzOTUx._V1_.jpg,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,8.1,Action | Biography | Drama,2019-11-15,"based on true story,car racing,24 hours le mans race,motor sports,racecar",PT2H32M,Matt Damon | Christian Bale | Jon Bernthal,James Mangold,Jez Butterworth | John-Henry Butterworth | Jason Keller
Movie,The Irishman,https://www.imdb.com/title/tt1302006/,https://m.media-amazon.com/images/M/MV5BMGUyM2ZiZmUtMWY0OC00NTQ4LThkOGUtNjY2NjkzMDJiMWMwXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_.jpg,,7.8,Biography | Crime | Drama,2019-11-27,"nonlinear timeline,criminal as protagonist,killer as protagonist,gangster,murder",PT3H29M,Robert De Niro | Al Pacino | Joe Pesci,Martin Scorsese,Steven Zaillian | Charles Brandt
TVSeries,Virgin River,https://www.imdb.com/title/tt9077530/,https://m.media-amazon.com/images/M/MV5BMDNiNzM4OGEtYzljZi00OGZhLWEwZjItMjgxYmMyNDM3MzgwXkEyXkFqcGdeQXVyMTUwMjg2Nzg0._V1_.jpg,"Seeking a fresh start, nurse practitioner Melinda Monroe moves from Los Angeles to a remote Northern California town and is surprised by what and who she finds.",7.4,Drama | Romance,2019-12-06,"nurse practioner,flirting,small town,friendship,california",,Martin Henderson | Tim Matheson | Alexandra Breckenridge,,Sue Tenney
Movie,The Lion King,https://www.imdb.com/title/tt6105098/,https://m.media-amazon.com/images/M/MV5BOTRiMWRlMzYtZjRlNC00YmYyLTkwMzMtZTMyY2IyMjc0NjhmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,,6.8,Animation | Adventure | Drama,2019-07-19,"remake of remake,remake,lion,warthog,meerkat",PT1H58M,Donald Glover | Beyoncé | Seth Rogen,Jon Favreau,Jeff Nathanson | Irene Mecchi | Jonathan Roberts
TVSeries,Dead to Me,https://www.imdb.com/title/tt8064302/,https://m.media-amazon.com/images/M/MV5BYmM4MWRmZWMtMDVjYi00YjU2LWE5NDQtNmQ5ZGYwOGVjZjMyXkEyXkFqcGdeQXVyMTE5MTg5NDIw._V1_.jpg,A series about a powerful friendship that blossoms between a tightly wound widow and a free spirit with a shocking secret.,8,Comedy | Crime | Drama,2019-05-03,"hit and run,grief,parenthood,friendship,breast cancer",,Christina Applegate | Linda Cardellini | Sam McCarthy,,Liz Feldman
TVSeries,Good Trouble,https://www.imdb.com/title/tt7820906/,https://m.media-amazon.com/images/M/MV5BMzBjOGNlMDEtZDZkYi00NjI2LTljYmUtNzMxZDgwYjAyOTM5XkEyXkFqcGdeQXVyMTEzMjE5MDU4._V1_.jpg,Callie and Mariana Foster move to Los Angeles and begin their lives as young adults.,7.5,Comedy | Drama | Romance,2019-01-08,"live,domestic drama,feel good romance,timeframe 2010s,timeframe 21st century",,Cierra Ramirez | Zuri Adele | Sherry Cola,,Bradley Bredeweg | Joanna Johnson | Peter Paige
Movie,Captain Marvel,https://www.imdb.com/title/tt4154664/,https://m.media-amazon.com/images/M/MV5BYzIzMzEyZWYtM2FiNi00ZjZlLWEwYTctN2Y2N2Q5ODZlOGE5XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,,6.8,Action | Adventure | Sci-Fi,2019-03-08,"superhero,supernatural power,based on comic book,marvel cinematic universe,stan lee cameo",PT2H3M,Brie Larson | Samuel L. Jackson | Ben Mendelsohn,Anna Boden | Ryan Fleck,Anna Boden | Ryan Fleck | Geneva Robertson-Dworet
Movie,Uncut Gems,https://www.imdb.com/title/tt5727208/,https://m.media-amazon.com/images/M/MV5BZDhkMjUyYjItYWVkYi00YTM5LWE4MGEtY2FlMjA3OThlYmZhXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_.jpg,,7.4,Crime | Drama | Thriller,2020-01-31,"neo noir,jewelry,money,murder,gambling",PT2H15M,Adam Sandler | Julia Fox | Idina Menzel,Benny Safdie | Josh Safdie,Ronald Bronstein | Josh Safdie | Benny Safdie
Movie,1917,https://www.imdb.com/title/tt8579674/,https://m.media-amazon.com/images/M/MV5BOTdmNTFjNDEtNzg0My00ZjkxLTg1ZDAtZTdkMDc2ZmFiNWQ1XkEyXkFqcGdeQXVyNTAzNzgwNTg@._V1_.jpg,"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",8.2,Action | Drama | War,2020-01-17,"world war one,year 1917,long take,24 hour time span,race against time",PT1H59M,Dean-Charles Chapman | George MacKay | Daniel Mays,Sam Mendes,Sam Mendes | Krysty Wilson-Cairns
TVSeries,Truth Be Told,https://www.imdb.com/title/tt7821582/,https://m.media-amazon.com/images/M/MV5BOTM2ZTYxZjUtYmY3Yi00NjhhLTgwNWMtYmYyODVkZTU0ZGJhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg,A true-crime podcaster tries to solve the mystery surrounding a family patriarch's death.,7.1,Crime | Drama | Mystery,2019-12-06,"san francisco california,legal drama,timeframe 2010s,timeframe 2020s,timeframe 21st century",,Octavia Spencer | Mekhi Phifer | Ron Cephas Jones,,Nichelle D. Tramble
Movie,Jojo Rabbit,https://www.imdb.com/title/tt2584384/,https://m.media-amazon.com/images/M/MV5BZjU0Yzk2MzEtMjAzYy00MzY0LTg2YmItM2RkNzdkY2ZhN2JkXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_.jpg,A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home.,7.9,Comedy | Drama | War,2020-01-31,"nazi germany,world war two,mother son relationship,imaginary friend,hitler youth",PT1H48M,Roman Griffin Davis | Thomasin McKenzie | Scarlett Johansson,Taika Waititi,Christine Leunens | Taika Waititi
TVSeries,Warrior,https://www.imdb.com/title/tt5743796/,https://m.media-amazon.com/images/M/MV5BMmQwZWYzNWEtYTMyYy00YzBjLTlkNmQtMmI4ZTdhNDRmZDFkXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_.jpg,"During the Tong Wars in the late 1800s, Ah Sahm, a martial arts prodigy from China, immigrates to San Francisco and becomes a hatchet man for the most powerful tong in Chinatown.",8.4,Action | Crime | Drama,2019-04-05,"san francisco california,gang war,martial arts,period drama,sex scene",,Andrew Koji | Olivia Cheng | Dianne Doan,,Jonathan Tropper
Movie,Always Be My Maybe,https://www.imdb.com/title/tt7374948/,https://m.media-amazon.com/images/M/MV5BMGM2NWFjYTctZjFiYy00YzIxLThhY2QtY2UxZTNmNjdjZTU0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,"Everyone assumed that Sasha and Marcus would wind up together, except for Sasha and Marcus. Reconnecting after 15 years, the two start to wonder--maybe?",6.8,Comedy | Romance,2019-06-01,"asian man black woman relationship,celebrity,cooking,reference to john wick,reference to movie speed",PT1H41M,Ali Wong | Randall Park | James Saito,Nahnatchka Khan,Ali Wong | Randall Park | Michael Golamco
Movie,Jumanji: The Next Level,https://www.imdb.com/title/tt7975244/,https://m.media-amazon.com/images/M/MV5BOTVjMmFiMDUtOWQ4My00YzhmLWE3MzEtODM1NDFjMWEwZTRkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,"In Jumanji: The Next Level, the gang is back but the game has changed. As they return to rescue one of their own, the players will have to brave parts unknown from arid deserts to snowy mountains, to escape the world's most danger...",6.7,Action | Adventure | Comedy,2019-12-13,"video game world,trapped in a game,jumanji,sequel,jungle",PT2H3M,Dwayne Johnson | Jack Black | Kevin Hart,Jake Kasdan,Jake Kasdan | Jeff Pinkner | Scott Rosenberg
Movie,Alita: Battle Angel,https://www.imdb.com/title/tt0437086/,https://m.media-amazon.com/images/M/MV5BMGE3MDRmZjctZWJiNi00ZDNjLWE3ZDQtM2ZlM2FhMDgxNjFlXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,"A deactivated cyborg's revived, but can't remember anything of her past and goes on a quest to find out who she is.",7.3,Action | Adventure | Sci-Fi,2019-02-08,"cyborg,based on manga,strong female lead,female cyborg,cyberpunk",PT2H2M,Rosa Salazar | Christoph Waltz | Jennifer Connelly,Robert Rodriguez,James Cameron | Laeta Kalogridis | Yukito Kishiro
TVSeries,Tacoma FD,https://www.imdb.com/title/tt8026448/,https://m.media-amazon.com/images/M/MV5BNTUxMzkxZTctMzExMy00YWI4LTg4M2QtZDdlZmViOGU3OTMwXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_.jpg,Comedic look at firefighters battling their own boredom.,8.1,Comedy,2019-03-28,"fire fighter,fire department,crude humor comedy,timeframe 2010s,timeframe 2020s",,Kevin Heffernan | Steve Lemme | Eugene Cordero,,Kevin Heffernan | Steve Lemme
Movie,Aladdin,https://www.imdb.com/title/tt6139732/,https://m.media-amazon.com/images/M/MV5BMjQ2ODIyMjY4MF5BMl5BanBnXkFtZTgwNzY4ODI2NzM@._V1_.jpg,,6.9,Adventure | Comedy | Family,2019-05-24,"flying carpet,monkey,tiger,parrot,princess",PT2H8M,Will Smith | Mena Massoud | Naomi Scott,Guy Ritchie,John August | Guy Ritchie
TVSeries,Unbelievable,https://www.imdb.com/title/tt7909970/,https://m.media-amazon.com/images/M/MV5BN2Q3OWQ1Y2UtN2E3OS00ODA2LWE1Y2EtYmY5OWMzNWYzMDZmXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_.jpg,"A teenager is charged with lying about having been raped, but two detectives follow the path to the truth.",8.4,Crime | Drama,2019-09-13,"rape,investigation,based on true story,female protagonist,serial rapist",,Kaitlyn Dever | Toni Collette | Merritt Wever,,Susannah Grant | Michael Chabon | Ayelet Waldman
Movie,The King,https://www.imdb.com/title/tt7984766/,https://m.media-amazon.com/images/M/MV5BMWZkNzNlMzMtMjM5ZS00MWYzLWFmMmUtMjE1ODM3NjBlODA5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,"Hal, wayward prince and heir to the English throne, is crowned King Henry V after his tyrannical father dies. Now the young king must navigate palace politics, the war his father left behind, and the emotional strings of his past ...",7.3,Biography | Drama | History,2019-11-01,"british royalty,15th century,combat,battle of agincourt,father son relationship",PT2H20M,Tom Glynn-Carney | Gábor Czap | Tom Fisher,David Michôd,David Michôd | Joel Edgerton
Movie,The Lighthouse,https://www.imdb.com/title/tt7984734/,https://m.media-amazon.com/images/M/MV5BZmE0MGJhNmYtOWNjYi00Njc5LWE2YjEtMWMxZTVmODUwMmMxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,7.4,Drama | Fantasy | Mystery,2019-10-25,"lighthouse,drunkenness,lighthouse keeper,minimal cast,mermaid",PT1H49M,Robert Pattinson | Willem Dafoe | Valeriia Karaman,Robert Eggers,Robert Eggers | Max Eggers
Movie,Us,https://www.imdb.com/title/tt6857112/,https://m.media-amazon.com/images/M/MV5BZTliNWJhM2YtNDc1MC00YTk1LWE2MGYtZmE4M2Y5ODdlNzQzXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_.jpg,A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.,6.8,Horror | Mystery | Thriller,2019-03-29,"hall of mirrors,evil twin,doppelganger,scissors,mask",PT1H56M,Lupita Nyong'o | Winston Duke | Elisabeth Moss,Jordan Peele,Jordan Peele
TVSeries,Bob Hearts Abishola,https://www.imdb.com/title/tt10329024/,https://m.media-amazon.com/images/M/MV5BOGEzOTc3MTctY2ExZi00MDViLWFkYTQtN2Y2MDFmN2NhZTI4XkEyXkFqcGdeQXVyNjc0MjkzNjc@._V1_.jpg,An American guy falls in love with his Nigerian nurse.,6.9,Short | Comedy | Romance,2019-09-23,"love,laugh track,interracial romance",,Billy Gardell | Folake Olowofoyeku | Christine Ebersole,,Eddie Gorodetsky | Alan J. Higgins | Chuck Lorre
TVSeries,War of the Worlds,https://www.imdb.com/title/tt9686194/,https://m.media-amazon.com/images/M/MV5BZTlkMmE0NTItYzdiMi00ZjIwLTljOGQtZGJjYTRhMmU1ZjIyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,,6.4,Drama | Mystery | Sci-Fi,2019-10-28,"alien invasion,psychotronic series,inspired by novel,baby snatching,alien drone",,Léa Drucker | Gabriel Byrne | Bayo Gbadamosi,,Howard Overman
Movie,Hustlers,https://www.imdb.com/title/tt5503686/,https://m.media-amazon.com/images/M/MV5BNjM5ZTNiNGMtMDA2OC00MDYyLWEyNzAtOWZmMzFlY2VmOWM4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,,6.3,Comedy | Crime | Drama,2019-09-27,"seduction,vomiting,stripper,female nudity,dancer",PT1H50M,Constance Wu | Jennifer Lopez | Julia Stiles,Lorene Scafaria,Lorene Scafaria | Jessica Pressler
TVSeries,Watchmen,https://www.imdb.com/title/tt7049682/,https://m.media-amazon.com/images/M/MV5BZTQ2ODJlOTgtYjRkYy00YjhjLWEzYjAtYjNkNTZjN2FhMjBmXkEyXkFqcGdeQXVyNjYwODc2NzY@._V1_.jpg,"Set in an alternate history where masked vigilantes are treated as outlaws, Watchmen embraces the nostalgia of the original groundbreaking graphic novel of the same name, while attempting to break new ground of its own.",8.2,Crime | Drama | Mystery,2019-10-20,"superhero,based on comic book,superhero team,anti hero,masked vigilante",,Regina King | Yahya Abdul-Mateen II | Tom Mison,,Damon Lindelof
